,Listing_Title,Posting_Date,city,posting_ID,full_URL,Bedrooms,Sqft,Price,Reply_contact_info_link,reply_email_TO_BE_FILLED_IN
44,Private Room in Large 2 Bedroom Furnished Apartment,2017-03-04 13:16,newyork,6009793578,https://newyork.craigslist.org/brk/abo/6009793578.html,2.0,,1300.0,https://newyork.craigslist.org/reply/nyc/abo/6009793578,
45,"No Fee! Furnished spacious 1BR+den, Heat/Hot water Inc. 2 blk to PATH",2017-03-04 12:41,newyork,6029197264,https://newyork.craigslist.org/jsy/abo/6029197264.html,2.0,900.0,1090.0,https://newyork.craigslist.org/reply/nyc/abo/6029197264,
46,Very nice one bedroom apartment,2017-03-04 12:30,newyork,6029107317,https://newyork.craigslist.org/que/abo/6029107317.html,2.0,,1200.0,https://newyork.craigslist.org/reply/nyc/abo/6029107317,
47,Gorgeous Two Br Apt Newly renovated One Block From 2-5 Train Rady Now!,2017-03-04 12:25,newyork,6029101813,https://newyork.craigslist.org/brx/abo/6029101813.html,2.0,,1475.0,https://newyork.craigslist.org/reply/nyc/abo/6029101813,
48,Newly renovated ▤ 2 BR HUGE ^ Wilson L ^ no fee ^ BUSHWICK /,2017-03-04 11:52,newyork,6029056068,https://newyork.craigslist.org/brk/abo/6029056068.html,2.0,,1360.0,https://newyork.craigslist.org/reply/nyc/abo/6029056068,
49,"Recently renovated 2BR W/Loft New Fairfield, CT",2017-03-04 11:13,newyork,6029106805,https://newyork.craigslist.org/wch/abo/6029106805.html,2.0,,1100.0,https://newyork.craigslist.org/reply/nyc/abo/6029106805,
50,2BR and loft-Recently Renovated,2017-03-04 10:53,newyork,6029119598,https://newyork.craigslist.org/fct/abo/6029119598.html,2.0,,1100.0,https://newyork.craigslist.org/reply/nyc/abo/6029119598,
51,2 bdrm apt for rent w/all utilities included in Brooklawn area,2017-03-04 09:48,newyork,6028963809,https://newyork.craigslist.org/fct/abo/6028963809.html,2.0,1200.0,1500.0,https://newyork.craigslist.org/reply/nyc/abo/6028963809,
52,Small Home -Perfect for Single Professional or Couple,2017-03-04 09:32,newyork,6029001017,https://newyork.craigslist.org/fct/abo/6029001017.html,2.0,1100.0,1500.0,https://newyork.craigslist.org/reply/nyc/abo/6029001017,
53,2 Bedroom apt. includes heat,2017-03-04 09:09,newyork,5990882024,https://newyork.craigslist.org/fct/abo/5990882024.html,2.0,900.0,1450.0,https://newyork.craigslist.org/reply/nyc/abo/5990882024,
54,Large 2 bdrm for rent w/all utilities included,2017-03-04 09:07,newyork,6023335219,https://newyork.craigslist.org/fct/abo/6023335219.html,2.0,1200.0,1500.0,https://newyork.craigslist.org/reply/nyc/abo/6023335219,
55,Large 2 bdrm for rent w/all utilities included,2017-03-04 09:03,newyork,6028966676,https://newyork.craigslist.org/fct/abo/6028966676.html,2.0,1200.0,1500.0,https://newyork.craigslist.org/reply/nyc/abo/6028966676,
56,Large 3 bedroom apt/with parking/$1300,2017-03-04 08:45,newyork,6023091719,https://newyork.craigslist.org/fct/abo/6023091719.html,3.0,,1300.0,https://newyork.craigslist.org/reply/nyc/abo/6023091719,
57,VY NICE SUNNY 2BR 1ST FLR APT NEAR DOWNTOWN RR AND BEACH,2017-03-04 08:06,newyork,6028871148,https://newyork.craigslist.org/fct/abo/6028871148.html,2.0,1020.0,1500.0,https://newyork.craigslist.org/reply/nyc/abo/6028871148,
58,Apt. for Rent,2017-03-04 07:51,newyork,6028861362,https://newyork.craigslist.org/fct/abo/6028861362.html,2.0,1000.0,1350.0,https://newyork.craigslist.org/reply/nyc/abo/6028861362,
59,Danbury newly renovated 3 bedroom Apt for rent,2017-03-04 07:19,newyork,6023068915,https://newyork.craigslist.org/fct/abo/6023068915.html,3.0,,1350.0,https://newyork.craigslist.org/reply/nyc/abo/6023068915,
60,Apartment For Rent,2017-03-04 00:00,newyork,6028641146,https://newyork.craigslist.org/wch/abo/6028641146.html,2.0,,1300.0,https://newyork.craigslist.org/reply/nyc/abo/6028641146,
61,"2BD NO FEE, with your own washer and dryer",2017-03-03 23:40,newyork,6028577368,https://newyork.craigslist.org/wch/abo/6028577368.html,2.0,800.0,1400.0,https://newyork.craigslist.org/reply/nyc/abo/6028577368,
62,"No Fee! Furnished spacious 1BR+den, Heat/Hot water Inc. 2 blk to PATH",2017-03-03 23:18,newyork,6028613232,https://newyork.craigslist.org/jsy/abo/6028613232.html,2.0,900.0,1090.0,https://newyork.craigslist.org/reply/nyc/abo/6028613232,
63,"2 Bedroom 1 Full Bath, kitchen Apt. Inc. All Utilities",2017-03-03 23:14,newyork,6020132094,https://newyork.craigslist.org/lgi/abo/6020132094.html,2.0,850.0,1500.0,https://newyork.craigslist.org/reply/nyc/abo/6020132094,
64,"No Fee! Furnished spacious 1BR+den, Heat/Hot water Inc. 2 blk to PATH",2017-03-03 22:55,newyork,6028613909,https://newyork.craigslist.org/jsy/abo/6028613909.html,2.0,900.0,1090.0,https://newyork.craigslist.org/reply/nyc/abo/6028613909,
65,"No Fee! Furnished spacious 1BR+den, Heat/Hot water Inc. 2 blk to PATH",2017-03-03 18:53,newyork,6028351282,https://newyork.craigslist.org/jsy/abo/6028351282.html,2.0,900.0,1090.0,https://newyork.craigslist.org/reply/nyc/abo/6028351282,
66,2 BDRM For Rent!! Walk distance to the light rail,2017-03-03 18:08,newyork,6028338634,https://newyork.craigslist.org/jsy/abo/6028338634.html,2.0,,1300.0,https://newyork.craigslist.org/reply/nyc/abo/6028338634,
67,2 Bedroom with walk to PATH in NYC w/in 10 min,2017-03-03 18:04,newyork,6028388365,https://newyork.craigslist.org/jsy/abo/6028388365.html,2.0,,1400.0,https://newyork.craigslist.org/reply/nyc/abo/6028388365,
68,Spacious 2 Bedroom in a Great Building!,2017-03-03 17:45,newyork,6028330207,https://newyork.craigslist.org/jsy/abo/6028330207.html,2.0,,1500.0,https://newyork.craigslist.org/reply/nyc/abo/6028330207,
69,Large 2 bed room Apartment,2017-03-03 17:35,newyork,6028336524,https://newyork.craigslist.org/fct/abo/6028336524.html,2.0,750.0,1500.0,https://newyork.craigslist.org/reply/nyc/abo/6028336524,
70,Newly renovated 2 BR HUGE ^ Wilson L ^ NO FEE ^ BUSHWICK /,2017-03-03 17:08,newyork,6028146767,https://newyork.craigslist.org/brk/abo/6028146767.html,2.0,,1360.0,https://newyork.craigslist.org/reply/nyc/abo/6028146767,
71,1 bedroom in big 3 bedroom apt.,2017-03-03 14:44,newyork,6027907462,https://newyork.craigslist.org/brk/abo/6027907462.html,3.0,800.0,1025.0,https://newyork.craigslist.org/reply/nyc/abo/6027907462,
72,**NO FEE** Nice 1 1/2 br in Union City,2017-03-03 13:42,newyork,6027956049,https://newyork.craigslist.org/jsy/abo/6027956049.html,2.0,750.0,1200.0,https://newyork.craigslist.org/reply/nyc/abo/6027956049,
73,APARTAMENTO EN RENTA,2017-03-03 13:09,newyork,6027884495,https://newyork.craigslist.org/que/abo/6027884495.html,2.0,,1450.0,https://newyork.craigslist.org/reply/nyc/abo/6027884495,
74,Gorgeous 3 Bedroom in a Great City,2017-03-03 13:01,newyork,6027790573,https://newyork.craigslist.org/fct/abo/6027790573.html,3.0,1200.0,1300.0,https://newyork.craigslist.org/reply/nyc/abo/6027790573,
75,"Beautiful 2 BR High Ceiling Apt - 15 mins away from NYC! - $1,350",2017-03-03 12:56,newyork,6027805518,https://newyork.craigslist.org/jsy/abo/6027805518.html,2.0,,1350.0,https://newyork.craigslist.org/reply/nyc/abo/6027805518,
76,"QUIET&COZY- 2br apts--eik-tiles,carpets-porch",2017-03-03 12:47,newyork,6001171420,https://newyork.craigslist.org/jsy/abo/6001171420.html,2.0,,1125.0,https://newyork.craigslist.org/reply/nyc/abo/6001171420,
77,Middletown NY - Townhouse for Rent,2017-03-03 12:42,newyork,6017938469,https://newyork.craigslist.org/wch/abo/6017938469.html,2.0,,1500.0,https://newyork.craigslist.org/reply/nyc/abo/6017938469,
78,"1ba, Affordable Newly Upgraded Unit Easy Access to Shopping, etc",2017-03-03 12:41,newyork,6012051544,https://newyork.craigslist.org/fct/abo/6012051544.html,3.0,,1249.0,https://newyork.craigslist.org/reply/nyc/abo/6012051544,
79,Ideal as Roomshare for Two..Minutes from the Hospital,2017-03-03 12:20,newyork,6007412774,https://newyork.craigslist.org/stn/abo/6007412774.html,2.0,,1500.0,https://newyork.craigslist.org/reply/nyc/abo/6007412774,
80,"Huge 5 bedrooms 1 bathroom in Hartford, CT - Section 8 Welcome",2017-03-03 12:07,newyork,6027793997,https://newyork.craigslist.org/que/abo/6027793997.html,5.0,,1500.0,https://newyork.craigslist.org/reply/nyc/abo/6027793997,
81,"Renovated 2 Bdrm apartment available in Prospect, CT - Sect 8 OK",2017-03-03 12:04,newyork,5998835292,https://newyork.craigslist.org/que/abo/5998835292.html,2.0,,1500.0,https://newyork.craigslist.org/reply/nyc/abo/5998835292,
82,Housing offering - (low price) rooms for rent in Williamsburg.,2017-03-03 12:01,newyork,6027682853,https://newyork.craigslist.org/brk/abo/6027682853.html,3.0,,1000.0,https://newyork.craigslist.org/reply/nyc/abo/6027682853,
83,835 square feet NY style loft 2 bedroom - raise basement metro north,2017-03-03 11:32,newyork,6027744174,https://newyork.craigslist.org/fct/abo/6027744174.html,2.0,900.0,1000.0,https://newyork.craigslist.org/reply/nyc/abo/6027744174,
84,"H/HW incld, walk to PATH in NYC w/in 10 min",2017-03-03 11:13,newyork,6021802194,https://newyork.craigslist.org/jsy/abo/6021802194.html,2.0,,1400.0,https://newyork.craigslist.org/reply/nyc/abo/6021802194,
85,Spacious 2 Bedroom in a Great Building!,2017-03-03 11:12,newyork,6021828688,https://newyork.craigslist.org/jsy/abo/6021828688.html,2.0,,1500.0,https://newyork.craigslist.org/reply/nyc/abo/6021828688,
86,Spacious 2 Bedroom in a Great Building!,2017-03-03 11:06,newyork,6008008782,https://newyork.craigslist.org/jsy/abo/6008008782.html,2.0,,1500.0,https://newyork.craigslist.org/reply/nyc/abo/6008008782,
87,"No Fee! Furnished spacious 1BR+den, Heat/Hot water Inc. 2 blk to PATH",2017-03-03 11:00,newyork,6027513392,https://newyork.craigslist.org/jsy/abo/6027513392.html,2.0,900.0,1090.0,https://newyork.craigslist.org/reply/nyc/abo/6027513392,
88,"Black Rock,42 whittier street, newly renovated 3 bedroom in bridgeport",2017-03-03 10:41,newyork,6027488266,https://newyork.craigslist.org/fct/abo/6027488266.html,3.0,1300.0,1350.0,https://newyork.craigslist.org/reply/nyc/abo/6027488266,
89,2 Bedroom 1st Floor Apartment,2017-03-03 10:41,newyork,6027609472,https://newyork.craigslist.org/fct/abo/6027609472.html,2.0,,1450.0,https://newyork.craigslist.org/reply/nyc/abo/6027609472,
90,Cozy 2 br apt Available,2017-03-03 10:27,newyork,6027618092,https://newyork.craigslist.org/que/abo/6027618092.html,2.0,950.0,1495.0,https://newyork.craigslist.org/reply/nyc/abo/6027618092,
91,"1,500 per month for full year/Cozy 2 bedroom",2017-03-03 10:12,newyork,6027526303,https://newyork.craigslist.org/lgi/abo/6027526303.html,2.0,,1500.0,https://newyork.craigslist.org/reply/nyc/abo/6027526303,
92,"Easy Living, Easy Commute",2017-03-03 10:06,newyork,6027594331,https://newyork.craigslist.org/jsy/abo/6027594331.html,2.0,1000.0,1275.0,https://newyork.craigslist.org/reply/nyc/abo/6027594331,
93,2-3 Bedroom Plus!!,2017-03-03 10:05,newyork,6027558985,https://newyork.craigslist.org/fct/abo/6027558985.html,2.0,1000.0,1300.0,https://newyork.craigslist.org/reply/nyc/abo/6027558985,
94,"Large 3 BDR, 1 BA",2017-03-03 09:10,newyork,6027517295,https://newyork.craigslist.org/fct/abo/6027517295.html,3.0,1000.0,1350.0,https://newyork.craigslist.org/reply/nyc/abo/6027517295,
95,"3rd Floor Elevator, Good Condition all new. Near broadway",2017-03-03 09:05,newyork,5988764033,https://newyork.craigslist.org/brx/abo/5988764033.html,2.0,,1500.0,https://newyork.craigslist.org/reply/nyc/abo/5988764033,
96,Newer condo for rent,2017-03-03 08:57,newyork,6019677642,https://newyork.craigslist.org/fct/abo/6019677642.html,2.0,1000.0,1295.0,https://newyork.craigslist.org/reply/nyc/abo/6019677642,
97,"black rock, 40 whittier st,  2 bedroom appartment in Bridgeport ct",2017-03-03 08:39,newyork,6027482778,https://newyork.craigslist.org/fct/abo/6027482778.html,2.0,950.0,1050.0,https://newyork.craigslist.org/reply/nyc/abo/6027482778,
98,Completely remodeled 2 bedroom apartment in Fairfield,2017-03-03 08:29,newyork,6027461260,https://newyork.craigslist.org/fct/abo/6027461260.html,2.0,1000.0,1400.0,https://newyork.craigslist.org/reply/nyc/abo/6027461260,
99,Nice Two Bedroom Apt Nice Price By St Barnabas Hospital Ready To Move,2017-03-03 08:26,newyork,6023640151,https://newyork.craigslist.org/brx/abo/6023640151.html,2.0,,1400.0,https://newyork.craigslist.org/reply/nyc/abo/6023640151,
0,Beautiful 2 bedroom No broker fee!,2017-03-05 22:02,newyork,6027986255,https://newyork.craigslist.org/brk/abo/6027986255.html,2.0,,1850.0,https://newyork.craigslist.org/reply/nyc/abo/6027986255,
1,New Modern 2 bedrooms - No Brokers Fee,2017-03-05 22:02,newyork,6031316700,https://newyork.craigslist.org/brk/abo/6031316700.html,2.0,,1899.0,https://newyork.craigslist.org/reply/nyc/abo/6031316700,
2,GORGEOUS 2BR/1BA*MINS TO MIDTOWN*NEAR LAUNDRY*TRAIN*SUPERMARKET*MORE!!,2017-03-05 21:55,newyork,6018190976,https://newyork.craigslist.org/mnh/abo/6018190976.html,2.0,,1995.0,https://newyork.craigslist.org/reply/nyc/abo/6018190976,
3,GORGEOUS Renovated 2 BEDROOM on FLATBUSH AVE,2017-03-05 21:45,newyork,6031259509,https://newyork.craigslist.org/brk/abo/6031259509.html,2.0,,1999.0,https://newyork.craigslist.org/reply/nyc/abo/6031259509,
4,immaculate 4 bedroom only $2000/mo (no fee),2017-03-05 21:44,newyork,6017170615,https://newyork.craigslist.org/brk/abo/6017170615.html,4.0,900.0,2000.0,https://newyork.craigslist.org/reply/nyc/abo/6017170615,
5,2 Bedroom 1 bath Updated Condo in Peekskill,2017-03-05 21:42,newyork,6031296753,https://newyork.craigslist.org/wch/abo/6031296753.html,2.0,850.0,2000.0,https://newyork.craigslist.org/reply/nyc/abo/6031296753,
6,"MINT BRAND NEW 3 BR APTMNT, 2ND FL, WITH LAUNDRY ROOM",2017-03-05 21:25,newyork,6031235824,https://newyork.craigslist.org/stn/abo/6031235824.html,3.0,1000.0,1799.0,https://newyork.craigslist.org/reply/nyc/abo/6031235824,
7,Furnished Bedroom in Lower East Side April 1,2017-03-05 21:19,newyork,6031250854,https://newyork.craigslist.org/mnh/abo/6031250854.html,2.0,,1947.0,https://newyork.craigslist.org/reply/nyc/abo/6031250854,
8,"Sunny, 2BR near Yankee Stadium, NO FEE!!",2017-03-05 21:13,newyork,6027301754,https://newyork.craigslist.org/brk/abo/6027301754.html,2.0,700.0,1550.0,https://newyork.craigslist.org/reply/nyc/abo/6027301754,
9,"Sunny, spacious, 2BR near Yankee Stadium, NO FEE!!",2017-03-05 21:12,newyork,6027304115,https://newyork.craigslist.org/brk/abo/6027304115.html,2.0,800.0,1650.0,https://newyork.craigslist.org/reply/nyc/abo/6027304115,
10,Brownsville move in condition 2 br. one fl. up,2017-03-05 21:01,newyork,6023821578,https://newyork.craigslist.org/brk/abo/6023821578.html,2.0,,1550.0,https://newyork.craigslist.org/reply/nyc/abo/6023821578,
11,LOOK AND LEASE SAME DAY GET $200 OFF FIRST MONTH'S RENT!! CALL TODAY!!,2017-03-05 20:13,newyork,6025317693,https://newyork.craigslist.org/wch/abo/6025317693.html,2.0,922.0,1795.0,https://newyork.craigslist.org/reply/nyc/abo/6025317693,
12,3 Bedroom Apartment For Rent! Access to the C and L trains,2017-03-05 20:04,newyork,6031142493,https://newyork.craigslist.org/brk/abo/6031142493.html,3.0,1067.0,1950.0,https://newyork.craigslist.org/reply/nyc/abo/6031142493,
13,House for rent,2017-03-05 20:03,newyork,6015669281,https://newyork.craigslist.org/fct/abo/6015669281.html,3.0,1200.0,1800.0,https://newyork.craigslist.org/reply/nyc/abo/6015669281,
14,Rockaway Park Save today 3 bedrooms 2 baths! big yard,2017-03-05 19:42,newyork,6024783475,https://newyork.craigslist.org/que/abo/6024783475.html,4.0,1271.0,1650.0,https://newyork.craigslist.org/reply/nyc/abo/6024783475,
15,BIG 2 bedroom apartment,2017-03-05 19:39,newyork,6025180056,https://newyork.craigslist.org/que/abo/6025180056.html,2.0,,2000.0,https://newyork.craigslist.org/reply/nyc/abo/6025180056,
16,BIG 2 bedroom apartment,2017-03-05 19:39,newyork,6025181464,https://newyork.craigslist.org/que/abo/6025181464.html,2.0,,2000.0,https://newyork.craigslist.org/reply/nyc/abo/6025181464,
17,2 bed room apartment,2017-03-05 19:38,newyork,6031137088,https://newyork.craigslist.org/wch/abo/6031137088.html,2.0,1152.0,1750.0,https://newyork.craigslist.org/reply/nyc/abo/6031137088,
18,Actual photos! Laundry in the building,2017-03-05 19:33,newyork,6002068575,https://newyork.craigslist.org/mnh/abo/6002068575.html,2.0,,1950.0,https://newyork.craigslist.org/reply/nyc/abo/6002068575,
19,Wow! Great Special $200 Offered On Spacious Two Bedrooms!,2017-03-05 19:29,newyork,6019614180,https://newyork.craigslist.org/fct/abo/6019614180.html,2.0,922.0,1750.0,https://newyork.craigslist.org/reply/nyc/abo/6019614180,
20,Spacious 2 Bedroom in SoNo,2017-03-05 19:27,newyork,6031203849,https://newyork.craigslist.org/fct/abo/6031203849.html,2.0,1100.0,1650.0,https://newyork.craigslist.org/reply/nyc/abo/6031203849,
21,2 Bedroom apt in private 2 family home on residential street,2017-03-05 19:04,newyork,6031176878,https://newyork.craigslist.org/wch/abo/6031176878.html,2.0,1600.0,1775.0,https://newyork.craigslist.org/reply/nyc/abo/6031176878,
22,"Quiet, Clean & Peaceful. Very Nice REVOVATED efficiency Move-in Ready!",2017-03-05 18:55,newyork,6031035315,https://newyork.craigslist.org/brk/abo/6031035315.html,2.0,,1795.0,https://newyork.craigslist.org/reply/nyc/abo/6031035315,
23,LOOK AND LEASE SAME DAY GET $200 OFF FIRST MONTH'S RENT!! CALL TODAY!!,2017-03-05 18:38,newyork,6022443138,https://newyork.craigslist.org/wch/abo/6022443138.html,2.0,922.0,1750.0,https://newyork.craigslist.org/reply/nyc/abo/6022443138,
24,Great price! plus heat & hot water included! Great location,2017-03-05 18:33,newyork,6030984053,https://newyork.craigslist.org/brk/abo/6030984053.html,2.0,,1900.0,https://newyork.craigslist.org/reply/nyc/abo/6030984053,
25,Renovated 2 Bedroom Apt next 2 Fort Tryon Park,2017-03-05 18:33,newyork,6013639555,https://newyork.craigslist.org/que/abo/6013639555.html,2.0,,1700.0,https://newyork.craigslist.org/reply/nyc/abo/6013639555,
26,2 bedroom apt 2nd floor in whitestone,2017-03-05 18:32,newyork,6010685942,https://newyork.craigslist.org/que/abo/6010685942.html,2.0,,1850.0,https://newyork.craigslist.org/reply/nyc/abo/6010685942,
27,"Plush carpeting, closet space, heat hot water and gas included!",2017-03-05 18:08,newyork,6028322222,https://newyork.craigslist.org/fct/abo/6028322222.html,2.0,922.0,1750.0,https://newyork.craigslist.org/reply/nyc/abo/6028322222,
28,LARGE 3 BR DUPLEX-BRIEN MCMAHON AREA,2017-03-05 18:01,newyork,6015269181,https://newyork.craigslist.org/fct/abo/6015269181.html,3.0,1250.0,1850.0,https://newyork.craigslist.org/reply/nyc/abo/6015269181,
29,SONO - 3BR UNIT- IDEAL FOR ROOMATES,2017-03-05 18:00,newyork,5998990947,https://newyork.craigslist.org/fct/abo/5998990947.html,3.0,1200.0,1850.0,https://newyork.craigslist.org/reply/nyc/abo/5998990947,
30,"*** ""G""___TRAINS____NEW MODERN ** SPACIOUS_2 BEDR.__APARTMENT__NO FEE_",2017-03-05 17:53,newyork,6020802996,https://newyork.craigslist.org/brk/abo/6020802996.html,2.0,,1949.0,https://newyork.craigslist.org/reply/nyc/abo/6020802996,
31,*CROWN HEIGHTS* XL ♠ 2BR♠ BRAND NEW! ♠2 3 4 5 A C TRAINS!,2017-03-05 17:25,newyork,6026843839,https://newyork.craigslist.org/brk/abo/6026843839.html,2.0,,2000.0,https://newyork.craigslist.org/reply/nyc/abo/6026843839,
32,*CROWN HEIGHTS* XL ♠ 2BR ♠BRAND NEW! ♠2 3 4 5 A C TRAINS!,2017-03-05 17:25,newyork,6026832625,https://newyork.craigslist.org/brk/abo/6026832625.html,2.0,,2000.0,https://newyork.craigslist.org/reply/nyc/abo/6026832625,
33,*CROWN HEIGHTS* XL ☮ 2BR♡ BRAND NEW! ⚜2 3 4 5 A C TRAINS!,2017-03-05 17:24,newyork,6026792436,https://newyork.craigslist.org/brk/abo/6026792436.html,2.0,,2000.0,https://newyork.craigslist.org/reply/nyc/abo/6026792436,
34,*CROWN HEIGHTS* XL ☮ 2BR♡ BRAND NEW! ⚜2 3 4 5 A C TRAINS!,2017-03-05 17:24,newyork,6026803807,https://newyork.craigslist.org/brk/abo/6026803807.html,2.0,,2000.0,https://newyork.craigslist.org/reply/nyc/abo/6026803807,
35,*CROWN HEIGHTS* XL ☮ 2BR♡ BRAND NEW! ⚜2 3 4 5 A C TRAINS!,2017-03-05 17:24,newyork,6026817423,https://newyork.craigslist.org/brk/abo/6026817423.html,2.0,,2000.0,https://newyork.craigslist.org/reply/nyc/abo/6026817423,
36,"Forest Hills Gardens Great 3 bed 2 bath, nice neighborhood",2017-03-05 17:14,newyork,6030868656,https://newyork.craigslist.org/que/abo/6030868656.html,5.0,1596.0,1550.0,https://newyork.craigslist.org/reply/nyc/abo/6030868656,
37,A C & J Z & L TRAINS * HUGE 2 BEDROOM APT * LOTS OF SPACE * SUNNY *,2017-03-05 17:05,newyork,6013781627,https://newyork.craigslist.org/brk/abo/6013781627.html,2.0,,1850.0,https://newyork.craigslist.org/reply/nyc/abo/6013781627,
38,LOOK AND LEASE SAME DAY GET $200 OFF FIRST MONTH'S RENT!! CALL TODAY!!,2017-03-05 17:01,newyork,6024811154,https://newyork.craigslist.org/wch/abo/6024811154.html,2.0,922.0,1750.0,https://newyork.craigslist.org/reply/nyc/abo/6024811154,
39,Beautiful 3 Bedroom on 2nd Floor,2017-03-05 16:57,newyork,6031015727,https://newyork.craigslist.org/que/abo/6031015727.html,3.0,,2000.0,https://newyork.craigslist.org/reply/nyc/abo/6031015727,
40,Wow! Great Special $200 Offered On Spacious Two Bedrooms!,2017-03-05 16:26,newyork,6019487029,https://newyork.craigslist.org/fct/abo/6019487029.html,2.0,921.0,1880.0,https://newyork.craigslist.org/reply/nyc/abo/6019487029,
41,"Huge 2BR RR Apt w/Living Room, Office & Original Details!",2017-03-05 16:15,newyork,6022343886,https://newyork.craigslist.org/brk/abo/6022343886.html,2.0,,2000.0,https://newyork.craigslist.org/reply/nyc/abo/6022343886,
42,"Bright, Spacious 2BR Railroad Apt - H/H Included - Great Deal!",2017-03-05 16:14,newyork,6004064810,https://newyork.craigslist.org/brk/abo/6004064810.html,2.0,,1900.0,https://newyork.craigslist.org/reply/nyc/abo/6004064810,
43,Huge 2BR / 1 Bath RR Apt - H/H Included - Cats Allowed - Great Area!,2017-03-05 16:14,newyork,6006123129,https://newyork.craigslist.org/brk/abo/6006123129.html,2.0,,2000.0,https://newyork.craigslist.org/reply/nyc/abo/6006123129,
44,"Bright, Spacious and Newly Renovated 2BR / 1 Bath - Great Deal!!",2017-03-05 16:14,newyork,6004052334,https://newyork.craigslist.org/brk/abo/6004052334.html,2.0,,1900.0,https://newyork.craigslist.org/reply/nyc/abo/6004052334,
45,20 Mins. Manhattan L or J - Trains,2017-03-05 16:05,newyork,6030798815,https://newyork.craigslist.org/brk/abo/6030798815.html,2.0,,1899.0,https://newyork.craigslist.org/reply/nyc/abo/6030798815,
46,AMAZING SUNNY 2 BR HUGE LIVING ROOM! CLOSETS! WINDOWS ! J/Z GATES!,2017-03-05 16:05,newyork,6022235542,https://newyork.craigslist.org/brk/abo/6022235542.html,2.0,,1800.0,https://newyork.craigslist.org/reply/nyc/abo/6022235542,
47,AMAZING SUNNY 2 BR HUGE LIVING ROOM! CLOSETS! WINDOWS ! J/Z GATES!,2017-03-05 16:03,newyork,5995203396,https://newyork.craigslist.org/brk/abo/5995203396.html,2.0,,1795.0,https://newyork.craigslist.org/reply/nyc/abo/5995203396,
48,2 bedroom apartment (water/heat included),2017-03-05 15:55,newyork,6030901309,https://newyork.craigslist.org/fct/abo/6030901309.html,2.0,,1650.0,https://newyork.craigslist.org/reply/nyc/abo/6030901309,
49,South Harlem -  Looking for a last roommate,2017-03-05 15:53,newyork,6030879617,https://newyork.craigslist.org/mnh/abo/6030879617.html,6.0,,1800.0,https://newyork.craigslist.org/reply/nyc/abo/6030879617,
50,Beautiful fully renovated modern apartment close to everything!,2017-03-05 15:40,newyork,6030734596,https://newyork.craigslist.org/brk/abo/6030734596.html,2.0,,1900.0,https://newyork.craigslist.org/reply/nyc/abo/6030734596,
51,All renovated spacious all included,2017-03-05 15:33,newyork,6030784733,https://newyork.craigslist.org/que/abo/6030784733.html,2.0,,2000.0,https://newyork.craigslist.org/reply/nyc/abo/6030784733,
52,Door to door 15 min commute to NYC? Heck ya!,2017-03-05 15:33,newyork,6030835772,https://newyork.craigslist.org/brk/abo/6030835772.html,2.0,900.0,1700.0,https://newyork.craigslist.org/reply/nyc/abo/6030835772,
53,"HUGE 3 BEDROOM APT * Renovated, Backyard, Terrace!",2017-03-05 15:33,newyork,6030714952,https://newyork.craigslist.org/que/abo/6030714952.html,3.0,1200.0,1975.0,https://newyork.craigslist.org/reply/nyc/abo/6030714952,
54,LEGION &RIVERDALE* PRE-WAR BUILDING* SPACIOUS APT*HARDWARE FL* READY,2017-03-05 15:28,newyork,6003281144,https://newyork.craigslist.org/brk/abo/6003281144.html,2.0,,1699.0,https://newyork.craigslist.org/reply/nyc/abo/6003281144,
55,"Beautiful, recently renovated 2nd floor apt. in private home",2017-03-05 15:27,newyork,6030805878,https://newyork.craigslist.org/wch/abo/6030805878.html,2.0,900.0,1600.0,https://newyork.craigslist.org/reply/nyc/abo/6030805878,
56,Section 8 Approved Spacious Three Bedroom,2017-03-05 15:18,newyork,6003523116,https://newyork.craigslist.org/fct/abo/6003523116.html,3.0,1150.0,1500.0,https://newyork.craigslist.org/reply/nyc/abo/6003523116,
57,2 Bedroom apt on Private House,2017-03-05 15:00,newyork,6026951666,https://newyork.craigslist.org/brk/abo/6026951666.html,2.0,,1950.0,https://newyork.craigslist.org/reply/nyc/abo/6026951666,
58,Parkville Ave- Near Everything,2017-03-05 14:58,newyork,6020518735,https://newyork.craigslist.org/brk/abo/6020518735.html,2.0,,1900.0,https://newyork.craigslist.org/reply/nyc/abo/6020518735,
59,North End First Floor available,2017-03-05 14:47,newyork,6030826426,https://newyork.craigslist.org/fct/abo/6030826426.html,3.0,1200.0,1500.0,https://newyork.craigslist.org/reply/nyc/abo/6030826426,
60,"_""G"" J M Z_ TRAINS__NEW_2 BEDR.___MODERN COMPLEX_____NO FEE___________",2017-03-05 14:38,newyork,6011716860,https://newyork.craigslist.org/brk/abo/6011716860.html,2.0,,1949.0,https://newyork.craigslist.org/reply/nyc/abo/6011716860,
61,Amazing Lovely 2 br____Large & Sunny____Great Deal!!,2017-03-05 14:36,newyork,6030682233,https://newyork.craigslist.org/brk/abo/6030682233.html,2.0,,1900.0,https://newyork.craigslist.org/reply/nyc/abo/6030682233,
62,2 Bedroom Apartment For Rent (Se Habla EspaÃƒÆ'Ã†'Ãƒâ€ ,2017-03-05 14:35,newyork,6027028158,https://newyork.craigslist.org/brk/abo/6027028158.html,2.0,1.0,1800.0,https://newyork.craigslist.org/reply/nyc/abo/6027028158,
