,Listing_Title,Posting_Date,city,posting_ID,full_URL,Bedrooms,Sqft,Price,Reply_contact_info_link,reply_email_TO_BE_FILLED_IN
14,This is a MUST SEE! LARGE 3 Bedroom Move in NOW!,2017-03-10 18:23,newyork,6034171146,https://newyork.craigslist.org/mnh/abo/6034171146.html,3.0,,2950.0,https://newyork.craigslist.org/reply/nyc/abo/6034171146,
15,This is a MUST SEE! LARGE 3 Bedroom Move in NOW!,2017-03-10 18:23,newyork,6034170388,https://newyork.craigslist.org/mnh/abo/6034170388.html,3.0,,2950.0,https://newyork.craigslist.org/reply/nyc/abo/6034170388,
16,NO FEE & ONE MONTH FREE! Large & Renovated Harlem 3 bedroom,2017-03-10 18:23,newyork,6034170672,https://newyork.craigslist.org/mnh/abo/6034170672.html,3.0,,2925.0,https://newyork.craigslist.org/reply/nyc/abo/6034170672,
17,NO FEE & ONE MONTH FREE! Large & Renovated Harlem 3 bedroom,2017-03-10 18:23,newyork,6034169892,https://newyork.craigslist.org/mnh/abo/6034169892.html,3.0,,2925.0,https://newyork.craigslist.org/reply/nyc/abo/6034169892,
18,Spacious Harlem 5 bedroom only 2700!!,2017-03-10 18:23,newyork,6034171447,https://newyork.craigslist.org/mnh/abo/6034171447.html,5.0,900.0,2700.0,https://newyork.craigslist.org/reply/nyc/abo/6034171447,
19,"2 bedroom - Wall-To-Wall Windows, Sleek Quartz Counters, Heated lap pool",2017-03-10 18:21,newyork,6038344327,https://newyork.craigslist.org/fct/abo/6038344327.html,2.0,1055.0,2886.0,https://newyork.craigslist.org/reply/nyc/abo/6038344327,
20,2X2 Apartment with Brushed Nickel Fixtures and Tall Ceilings!,2017-03-10 18:21,newyork,6038475612,https://newyork.craigslist.org/jsy/abo/6038475612.html,2.0,916.0,2900.0,https://newyork.craigslist.org/reply/nyc/abo/6038475612,
21,"BUSHWICK --- dream 3 bed -- huge living room, W/D, roofdeck",2017-03-10 18:20,newyork,6038474531,https://newyork.craigslist.org/brk/abo/6038474531.html,3.0,,2999.0,https://newyork.craigslist.org/reply/nyc/abo/6038474531,
22,No fee!- Converted loft bldg.!- All new finishing- By the E. River!,2017-03-10 18:20,newyork,6038375101,https://newyork.craigslist.org/brk/abo/6038375101.html,2.0,,2745.0,https://newyork.craigslist.org/reply/nyc/abo/6038375101,
23,Super cool duplex with PRIVATE yard is .located on a nice,2017-03-10 18:17,newyork,6026219943,https://newyork.craigslist.org/brk/abo/6026219943.html,3.0,,2600.0,https://newyork.craigslist.org/reply/nyc/abo/6026219943,
24,"BUSHWICK -- dream 3 bed -- W/D in unit, HUGE living room, pvt deck",2017-03-10 18:12,newyork,6034889042,https://newyork.craigslist.org/brk/abo/6034889042.html,3.0,,2999.0,https://newyork.craigslist.org/reply/nyc/abo/6034889042,
25,"** AMAZING YARD ** Gorgeous 3br with laundry, AC, right next JMZ or L",2017-03-10 18:11,newyork,6009809838,https://newyork.craigslist.org/brk/abo/6009809838.html,3.0,,2555.0,https://newyork.craigslist.org/reply/nyc/abo/6009809838,
26,"**BUSHWICK ** Amazing outdoor space, exposed brick, laundry, see pix",2017-03-10 18:11,newyork,6011439812,https://newyork.craigslist.org/brk/abo/6011439812.html,3.0,,2555.0,https://newyork.craigslist.org/reply/nyc/abo/6011439812,
27,**Stunning - Ridgewood 2 Bedroom Apartment - Outdoor Space,2017-03-10 18:11,newyork,6026870007,https://newyork.craigslist.org/brk/abo/6026870007.html,2.0,,2950.0,https://newyork.craigslist.org/reply/nyc/abo/6026870007,
28,"MASSIVE 1br + HUGEEE BASEMENT! Real photos, private yard, laundry, etc",2017-03-10 18:11,newyork,6027444598,https://newyork.craigslist.org/brk/abo/6027444598.html,2.0,,2990.0,https://newyork.craigslist.org/reply/nyc/abo/6027444598,
29,"The BIGGEST, BESTEST BUSHWICK 2 BR - W/D in unit, Dishwasher, ETC",2017-03-10 18:11,newyork,6028892090,https://newyork.craigslist.org/brk/abo/6028892090.html,2.0,,2520.0,https://newyork.craigslist.org/reply/nyc/abo/6028892090,
30,"** ONE of a kind ** Huge 1.5 bedroom on Starr St, PRIVATE YARD, POND!",2017-03-10 18:11,newyork,6027457072,https://newyork.craigslist.org/brk/abo/6027457072.html,2.0,,2950.0,https://newyork.craigslist.org/reply/nyc/abo/6027457072,
31,H-U-G-E & Nice Bushwick 2 bed off JMZ or L trains! See real photos WOW,2017-03-10 18:11,newyork,6028654081,https://newyork.craigslist.org/brk/abo/6028654081.html,2.0,800.0,2520.0,https://newyork.craigslist.org/reply/nyc/abo/6028654081,
32,THE BIGGEST DUPLEX IN BED STUY! Backyard! W/D in unit!!!,2017-03-10 18:11,newyork,6027471715,https://newyork.craigslist.org/brk/abo/6027471715.html,2.0,,2990.0,https://newyork.craigslist.org/reply/nyc/abo/6027471715,
33,Gotta see it to believe it! All the Living Space you could Dream of!!,2017-03-10 18:11,newyork,6033169272,https://newyork.craigslist.org/brk/abo/6033169272.html,2.0,,2799.0,https://newyork.craigslist.org/reply/nyc/abo/6033169272,
34,**Lovely Neighborhood** 2 Bedroom Apartment In South Williamsburg !,2017-03-10 18:09,newyork,6024679802,https://newyork.craigslist.org/brk/abo/6024679802.html,2.0,,2699.0,https://newyork.craigslist.org/reply/nyc/abo/6024679802,
35,Amazing large 3BD/3BA townhouse on quite street w/ parking & laundry,2017-03-10 18:09,newyork,6038196489,https://newyork.craigslist.org/stn/abo/6038196489.html,3.0,1800.0,2500.0,https://newyork.craigslist.org/reply/nyc/abo/6038196489,
36,3 bed - 2 full bath - W/D in unit --- AMAZING NEW NO FEE!,2017-03-10 18:08,newyork,6038354616,https://newyork.craigslist.org/brk/abo/6038354616.html,3.0,,2987.0,https://newyork.craigslist.org/reply/nyc/abo/6038354616,
37,GORGEOUS SUNNY 2 BEDROOM PRIME CROWN HEIGHTS AMAZING LOCATION!!,2017-03-10 18:07,newyork,6038356977,https://newyork.craigslist.org/brk/abo/6038356977.html,2.0,,2600.0,https://newyork.craigslist.org/reply/nyc/abo/6038356977,
38,"3br/$2,500---NEWLY RENOVATED---",2017-03-10 18:05,newyork,6038353225,https://newyork.craigslist.org/que/abo/6038353225.html,3.0,1100.0,2500.0,https://newyork.craigslist.org/reply/nyc/abo/6038353225,
39,*!*!* AMAZING !!NO FEE! Gorgeous 2 Bed In Williamsburg!!!**,2017-03-10 18:04,newyork,6034412199,https://newyork.craigslist.org/brk/abo/6034412199.html,2.0,,2795.0,https://newyork.craigslist.org/reply/nyc/abo/6034412199,
40,*~!~**Gorgeous Modern 3 Bed In Prime Location Unique Building!!!***,2017-03-10 18:04,newyork,6034412360,https://newyork.craigslist.org/brk/abo/6034412360.html,3.0,,2995.0,https://newyork.craigslist.org/reply/nyc/abo/6034412360,
41,True box large rooms tons of light and bricks,2017-03-10 18:04,newyork,6038315125,https://newyork.craigslist.org/brk/abo/6038315125.html,3.0,,2507.0,https://newyork.craigslist.org/reply/nyc/abo/6038315125,
42,@Wonderful No Fee! Brooklyn's Most Favorite Neighborhood 3 Bed Unit!!!,2017-03-10 18:03,newyork,6035100441,https://newyork.craigslist.org/brk/abo/6035100441.html,3.0,,2795.0,https://newyork.craigslist.org/reply/nyc/abo/6035100441,
43,Lovely furnished 3 bed 2.5 bath townhome w/ parking minutes to NYC,2017-03-10 18:03,newyork,6038335175,https://newyork.craigslist.org/jsy/abo/6038335175.html,3.0,1600.0,3000.0,https://newyork.craigslist.org/reply/nyc/abo/6038335175,
44,Luxury spacious townhomes in the heart of Danbury - Best Pricing,2017-03-10 18:03,newyork,6038418544,https://newyork.craigslist.org/wch/abo/6038418544.html,3.0,1920.0,2703.0,https://newyork.craigslist.org/reply/nyc/abo/6038418544,
45,LARGE 3 BED OFF Washington Ave IN PRIME Prospect Heights HOT LOCATION!,2017-03-10 18:00,newyork,6038333182,https://newyork.craigslist.org/brk/abo/6038333182.html,3.0,,2950.0,https://newyork.craigslist.org/reply/nyc/abo/6038333182,
46,Pelham Parkway,2017-03-10 18:00,newyork,6034715550,https://newyork.craigslist.org/brx/abo/6034715550.html,3.0,,2500.0,https://newyork.craigslist.org/reply/nyc/abo/6034715550,
47,BRAND NEW 2 KING BEDROOM DUPLEX WITH PRIVATE BACKYARD!!,2017-03-10 17:58,newyork,6038342870,https://newyork.craigslist.org/brk/abo/6038342870.html,2.0,,2600.0,https://newyork.craigslist.org/reply/nyc/abo/6038342870,
48,Pelham Parkway,2017-03-10 17:58,newyork,6033164413,https://newyork.craigslist.org/brx/abo/6033164413.html,3.0,,2500.0,https://newyork.craigslist.org/reply/nyc/abo/6033164413,
49,*** BUSHWICK *** dream 3  bed with laundry! roofdeck! yard! bike room!,2017-03-10 17:53,newyork,6034902059,https://newyork.craigslist.org/brk/abo/6034902059.html,3.0,,2555.0,https://newyork.craigslist.org/reply/nyc/abo/6034902059,
50,"Snazzy Well Outfitted Luxury Bed Stuy 3BR @ Gates, Kosciuszko J No Fee",2017-03-10 17:49,newyork,6038355753,https://newyork.craigslist.org/brk/abo/6038355753.html,3.0,,2818.0,https://newyork.craigslist.org/reply/nyc/abo/6038355753,
51,HUGE  3 Bed / 2 Full Bath - Close To Trains - NO FEE!,2017-03-10 17:46,newyork,6027043743,https://newyork.craigslist.org/brk/abo/6027043743.html,3.0,,2500.0,https://newyork.craigslist.org/reply/nyc/abo/6027043743,
52,NEWLY RENOVATED 3BR UNIT/ PRIVATE DECK!,2017-03-10 17:46,newyork,6038344546,https://newyork.craigslist.org/brk/abo/6038344546.html,3.0,,2599.0,https://newyork.craigslist.org/reply/nyc/abo/6038344546,
53,"Bright, Renovated 3BR / 1 Bath w/Lots of Space",2017-03-10 17:43,newyork,6038409167,https://newyork.craigslist.org/brk/abo/6038409167.html,3.0,,2500.0,https://newyork.craigslist.org/reply/nyc/abo/6038409167,
54,Spacious 2 BR w/ two-floor fitness center and pool!,2017-03-10 17:35,newyork,6038422233,https://newyork.craigslist.org/stn/abo/6038422233.html,2.0,,2765.0,https://newyork.craigslist.org/reply/nyc/abo/6038422233,
55,GREAT LOCATION! Morgan L Train..3Bedroom/Closets!Close to bars/cafes!,2017-03-10 17:35,newyork,6038307352,https://newyork.craigslist.org/brk/abo/6038307352.html,3.0,,2750.0,https://newyork.craigslist.org/reply/nyc/abo/6038307352,
56,"//!! 3 Bed / 1 Bath in Bed-Stuy, Brooklyn. Pets are allowed.",2017-03-10 17:33,newyork,6035302298,https://newyork.craigslist.org/brk/abo/6035302298.html,3.0,,2825.0,https://newyork.craigslist.org/reply/nyc/abo/6035302298,
57,NO FEE Gut Renovated 3 Bedroom Apt. w/ Washer/Dryer DITMAS PARK NO FEE,2017-03-10 17:32,newyork,6033698851,https://newyork.craigslist.org/brk/abo/6033698851.html,3.0,,2599.0,https://newyork.craigslist.org/reply/nyc/abo/6033698851,
58,"2 BEDROOM / + OFFICE ++SUNROOM/ +++ TERRACE W DISHWASHER, WASH/DRYER",2017-03-10 17:32,newyork,6038394917,https://newyork.craigslist.org/wch/abo/6038394917.html,2.0,1550.0,2500.0,https://newyork.craigslist.org/reply/nyc/abo/6038394917,
59,*Crown Heights Plush Location | Beautiful Three Bedroom | NO FEE,2017-03-10 17:32,newyork,6006345190,https://newyork.craigslist.org/brk/abo/6006345190.html,3.0,,2975.0,https://newyork.craigslist.org/reply/nyc/abo/6006345190,
60,*BEDSTUY SWEET ALL NEW THREE BEDROOM | NO FEE!!!,2017-03-10 17:31,newyork,6006022609,https://newyork.craigslist.org/brk/abo/6006022609.html,3.0,,2800.0,https://newyork.craigslist.org/reply/nyc/abo/6006022609,
61,*BEDSTUY INCREDIBLE NEW 4BR-2BT w/2 DECKS | NO FEE!!!,2017-03-10 17:31,newyork,6010415352,https://newyork.craigslist.org/brk/abo/6010415352.html,4.0,,2995.0,https://newyork.craigslist.org/reply/nyc/abo/6010415352,
62,*BEDSTUY TRULY CHARMING NEW TWO BEDROOM | NO FEE!!!,2017-03-10 17:31,newyork,6010368981,https://newyork.craigslist.org/brk/abo/6010368981.html,2.0,,2800.0,https://newyork.craigslist.org/reply/nyc/abo/6010368981,
63,*BEDSTUY STUNNING + SPACIOUS THREE BEDROOM w/LAUNDRY+ROOFTOP || NO FEE,2017-03-10 17:31,newyork,6010384745,https://newyork.craigslist.org/brk/abo/6010384745.html,3.0,,2795.0,https://newyork.craigslist.org/reply/nyc/abo/6010384745,
64,*CROWN HEIGHTS | STUNNING LOCATION | CHARMING 3BEDROOM | NO FEE,2017-03-10 17:31,newyork,6010341949,https://newyork.craigslist.org/brk/abo/6010341949.html,3.0,,2975.0,https://newyork.craigslist.org/reply/nyc/abo/6010341949,
65,"Bright, Renovated 3BR / 1.5 Bath Apt w/Huge Backyard - H/H Included",2017-03-10 17:30,newyork,6038356913,https://newyork.craigslist.org/brk/abo/6038356913.html,3.0,,2500.0,https://newyork.craigslist.org/reply/nyc/abo/6038356913,
66,"◘Beautiful, newly renovated apartment steps from the Kingston Throop C",2017-03-10 17:27,newyork,6035326113,https://newyork.craigslist.org/brk/abo/6035326113.html,3.0,,2850.0,https://newyork.craigslist.org/reply/nyc/abo/6035326113,
67,NO FEE __ MAGNIFICENT 3BR FOR RENT __ GYM __ LAUNDRY __ ROOF-DECK __,2017-03-10 17:27,newyork,6038285675,https://newyork.craigslist.org/brk/abo/6038285675.html,3.0,,2899.0,https://newyork.craigslist.org/reply/nyc/abo/6038285675,
68,Stunning 2 BR w/ two-floor fitness center and pool!,2017-03-10 17:25,newyork,6038400239,https://newyork.craigslist.org/stn/abo/6038400239.html,2.0,,2765.0,https://newyork.craigslist.org/reply/nyc/abo/6038400239,
69,♣♠ Super cool duplex with PRIVATE yard is located on a nice.,2017-03-10 17:24,newyork,6035340226,https://newyork.craigslist.org/brk/abo/6035340226.html,3.0,,2600.0,https://newyork.craigslist.org/reply/nyc/abo/6035340226,
70,HUGE 2BR apt+Balcony+Laundry in E.WIlliamsburg NO FEE!!!,2017-03-10 17:23,newyork,6038282380,https://newyork.craigslist.org/brk/abo/6038282380.html,2.0,,2980.0,https://newyork.craigslist.org/reply/nyc/abo/6038282380,
71,NO FEE ____ GREAT 3BR / 2BA FOR RENT ____ BROWNSTONE ____MUST SEE,2017-03-10 17:18,newyork,6038296906,https://newyork.craigslist.org/brk/abo/6038296906.html,3.0,,2745.0,https://newyork.craigslist.org/reply/nyc/abo/6038296906,
72,Private House apt in Astoria first floor with backyard,2017-03-10 17:15,newyork,6038287155,https://newyork.craigslist.org/que/abo/6038287155.html,3.0,,3000.0,https://newyork.craigslist.org/reply/nyc/abo/6038287155,
73,"2 bed / 2 bath ~ Duplex, Backyard, In Unit Laundry  ~ 30min to Manhatt",2017-03-10 17:13,newyork,6038264390,https://newyork.craigslist.org/brk/abo/6038264390.html,2.0,,2900.0,https://newyork.craigslist.org/reply/nyc/abo/6038264390,
74,Luxury 2BR w/ Patio!!!,2017-03-10 17:09,newyork,6029270818,https://newyork.craigslist.org/jsy/abo/6029270818.html,2.0,1086.0,2795.0,https://newyork.craigslist.org/reply/nyc/abo/6029270818,
75,"//!!3 Bed / 2 Bath in Bed-Stuy, Brooklyn. Pets are allowed. Beautiful.",2017-03-10 17:08,newyork,6032250944,https://newyork.craigslist.org/brk/abo/6032250944.html,3.0,,2850.0,https://newyork.craigslist.org/reply/nyc/abo/6032250944,
76,Big house with yard Cranbury neighborhood,2017-03-10 17:07,newyork,6038212812,https://newyork.craigslist.org/fct/abo/6038212812.html,3.0,3000.0,3000.0,https://newyork.craigslist.org/reply/nyc/abo/6038212812,
77,"//!! 3 Bed / 1 Bath in Bed-Stuy, Brooklyn. Pets are allowed.",2017-03-10 17:00,newyork,6032233842,https://newyork.craigslist.org/brk/abo/6032233842.html,3.0,,2825.0,https://newyork.craigslist.org/reply/nyc/abo/6032233842,
78,LUXURY  3 bed -- W/D in unit! Private deck! huge living room!,2017-03-10 17:00,newyork,6035086828,https://newyork.craigslist.org/brk/abo/6035086828.html,3.0,,2999.0,https://newyork.craigslist.org/reply/nyc/abo/6035086828,
79,"3 Bedroom, 2nd floor.  New reno",2017-03-10 16:59,newyork,6016265733,https://newyork.craigslist.org/brk/abo/6016265733.html,3.0,1016.0,2500.0,https://newyork.craigslist.org/reply/nyc/abo/6016265733,
80,NO FEE  ____  AMAZING 3BR / 1.5BA FOR RENT ____ L TRAIN ___ MUST SEE,2017-03-10 16:57,newyork,6038231106,https://newyork.craigslist.org/brk/abo/6038231106.html,3.0,,2949.0,https://newyork.craigslist.org/reply/nyc/abo/6038231106,
81,"NO FEE Sunny Three Bedroom Right Off Franklin Ave, Will NOT LAST!",2017-03-10 16:55,newyork,6034356995,https://newyork.craigslist.org/brk/abo/6034356995.html,3.0,,2650.0,https://newyork.craigslist.org/reply/nyc/abo/6034356995,
82,Luxury 2 Bedroom Flex: *** Roof Deck|Gym| Free Rent***,2017-03-10 16:54,newyork,6038162868,https://newyork.craigslist.org/mnh/abo/6038162868.html,2.0,,2750.0,https://newyork.craigslist.org/reply/nyc/abo/6038162868,
83,"Amazing, Renovated 2BR / 1 Bath RR Apt - H/H Incld - Great Area!",2017-03-10 16:53,newyork,6013741901,https://newyork.craigslist.org/brk/abo/6013741901.html,2.0,,2888.0,https://newyork.craigslist.org/reply/nyc/abo/6013741901,
84,LUXURY BROWNSTONE - RENOVATED NEW CONSTRUCTION - 100 steps to PATH!,2017-03-10 16:49,newyork,6038205392,https://newyork.craigslist.org/jsy/abo/6038205392.html,3.0,1200.0,2595.0,https://newyork.craigslist.org/reply/nyc/abo/6038205392,
85,PRIME BUSHWICK DUPLEX! Private Yard - Laundry - 1.5 BATH,2017-03-10 16:49,newyork,6035015207,https://newyork.craigslist.org/brk/abo/6035015207.html,2.0,,2707.0,https://newyork.craigslist.org/reply/nyc/abo/6035015207,
86,3 BR - 2 BA - Beautiful Block - W/D in unit - BIG Bedrooms - No Fee,2017-03-10 16:49,newyork,6034120847,https://newyork.craigslist.org/brk/abo/6034120847.html,3.0,,2987.0,https://newyork.craigslist.org/reply/nyc/abo/6034120847,
87,Duplex - Huge - Yard - 1.5 Ba - W/D - Dishwasher - SEE PICS,2017-03-10 16:49,newyork,6034127585,https://newyork.craigslist.org/brk/abo/6034127585.html,2.0,,2707.0,https://newyork.craigslist.org/reply/nyc/abo/6034127585,
88,Bonkers Duplex on Beautiful Block! GIANT! W/D in unit! YARD!,2017-03-10 16:49,newyork,6028027330,https://newyork.craigslist.org/brk/abo/6028027330.html,2.0,1500.0,2990.0,https://newyork.craigslist.org/reply/nyc/abo/6028027330,
89,Awesome NO FEE 3BR 4 Blocks From Seneca M Train Near Aunt Ginnys!,2017-03-10 16:48,newyork,6035341278,https://newyork.craigslist.org/brk/abo/6035341278.html,3.0,,2849.0,https://newyork.craigslist.org/reply/nyc/abo/6035341278,
90,Large 3 bedrooms. beautiful space. Great location. ALL NEW. Bedstuy .,2017-03-10 16:46,newyork,6038249260,https://newyork.craigslist.org/brk/abo/6038249260.html,3.0,,2650.0,https://newyork.craigslist.org/reply/nyc/abo/6038249260,
91,$2500~2800 Forest Hills森林小丘3房2厅2,2017-03-10 16:43,newyork,6038178458,https://newyork.craigslist.org/que/abo/6038178458.html,3.0,2000.0,2600.0,https://newyork.craigslist.org/reply/nyc/abo/6038178458,
92,"3 BEDROOM @DEKALB & MYRTLE! NEAR THE J, L & M TRAINS. WOW! HUGE ROOMS",2017-03-10 16:43,newyork,6038168235,https://newyork.craigslist.org/brk/abo/6038168235.html,3.0,,2850.0,https://newyork.craigslist.org/reply/nyc/abo/6038168235,
93,$2500~2800 Forest Hills森林小丘3房2厅2,2017-03-10 16:42,newyork,6034928471,https://newyork.craigslist.org/que/abo/6034928471.html,3.0,2000.0,2600.0,https://newyork.craigslist.org/reply/nyc/abo/6034928471,
94,Spacious Renovated 2-bedroom Brownstone in Bed-Stuy+,2017-03-10 16:40,newyork,6038209872,https://newyork.craigslist.org/brk/abo/6038209872.html,2.0,700.0,2500.0,https://newyork.craigslist.org/reply/nyc/abo/6038209872,
95,"PRIME LOCATION, GORGEOUS 3BR, NO FEE!",2017-03-10 16:38,newyork,6038191241,https://newyork.craigslist.org/brk/abo/6038191241.html,3.0,,2799.0,https://newyork.craigslist.org/reply/nyc/abo/6038191241,
96,2 Bedroom Sublet-Financial District,2017-03-10 16:35,newyork,6038347878,https://newyork.craigslist.org/mnh/abo/6038347878.html,2.0,,3000.0,https://newyork.craigslist.org/reply/nyc/abo/6038347878,
97,Renovated 3 bedroom in Stuy-Heights - no broker's fee!,2017-03-10 16:32,newyork,6035138107,https://newyork.craigslist.org/brk/abo/6035138107.html,3.0,,2799.0,https://newyork.craigslist.org/reply/nyc/abo/6035138107,
98,3 Bedroom Apartment,2017-03-10 16:32,newyork,5997589431,https://newyork.craigslist.org/brk/abo/5997589431.html,3.0,,2750.0,https://newyork.craigslist.org/reply/nyc/abo/5997589431,
99,NO FEE ____ SUPERB 3BR / 2BA FOR RENT ____ BROWNSTONE ____MUST SEE,2017-03-10 16:30,newyork,6038167270,https://newyork.craigslist.org/brk/abo/6038167270.html,3.0,,2745.0,https://newyork.craigslist.org/reply/nyc/abo/6038167270,
0,No fee!- Brand New Unit!! - Prime Prospect Heights! By the Sway!!,2017-03-10 18:46,newyork,6038406865,https://newyork.craigslist.org/brk/abo/6038406865.html,2.0,,3120.0,https://newyork.craigslist.org/reply/nyc/abo/6038406865,
1,Bright Bed Stuy 3BR 2 Bath @ Kingston Throop or Utica A/C - No Fee -,2017-03-10 18:46,newyork,6038408210,https://newyork.craigslist.org/brk/abo/6038408210.html,3.0,,3200.0,https://newyork.craigslist.org/reply/nyc/abo/6038408210,
2,MUST SEE  ____  SUPERB 3.5BR DUPLEX  ___ BACKYARD___ ROOF-DECK ___,2017-03-10 18:44,newyork,6038423219,https://newyork.craigslist.org/brk/abo/6038423219.html,3.0,,3199.0,https://newyork.craigslist.org/reply/nyc/abo/6038423219,
3,⚡⚡⚡ Huge 2br in williamsburg ^ New construction building ^  Gr,2017-03-10 18:40,newyork,6038399168,https://newyork.craigslist.org/brk/abo/6038399168.html,2.0,,3050.0,https://newyork.craigslist.org/reply/nyc/abo/6038399168,
4,"Real 2 BR in Prime WBurg Elevator, Huge Terrace, Laundry, Dishwasher",2017-03-10 18:36,newyork,6038355121,https://newyork.craigslist.org/brk/abo/6038355121.html,2.0,,3328.0,https://newyork.craigslist.org/reply/nyc/abo/6038355121,
5,West Village Apartment With 2 Bedrooms and Large Living Room,2017-03-10 18:26,newyork,6032295287,https://newyork.craigslist.org/mnh/abo/6032295287.html,2.0,,3395.0,https://newyork.craigslist.org/reply/nyc/abo/6032295287,
6,5 BEDROOM APARTMENT BEDFORD PARK BLVD,2017-03-10 18:25,newyork,6038369532,https://newyork.craigslist.org/brx/abo/6038369532.html,5.0,2150.0,3000.0,https://newyork.craigslist.org/reply/nyc/abo/6038369532,
7,AMAZZZING! 4BR 2BATHROOMS IN TOWNHOUSE! 2.5 LINES! ACT FAST!,2017-03-10 18:22,newyork,6038325695,https://newyork.craigslist.org/brk/abo/6038325695.html,4.0,,3299.0,https://newyork.craigslist.org/reply/nyc/abo/6038325695,
8,Dog Owners Paradise** Bed-Stuy,2017-03-10 18:21,newyork,6030022722,https://newyork.craigslist.org/brk/abo/6030022722.html,3.0,,3400.0,https://newyork.craigslist.org/reply/nyc/abo/6030022722,
9,New Mint Renovated 2Br Apt~ 24th & Park Ave!!! Must Go Fast,2017-03-10 18:21,newyork,6026934455,https://newyork.craigslist.org/mnh/abo/6026934455.html,2.0,,3199.0,https://newyork.craigslist.org/reply/nyc/abo/6026934455,
10,Luxury 3 BR Flex Roof Deck|Gym|Doorman,2017-03-10 18:13,newyork,6038438359,https://newyork.craigslist.org/mnh/abo/6038438359.html,3.0,,3386.0,https://newyork.craigslist.org/reply/nyc/abo/6038438359,
11,STUNNING! 4 Bedroom / 2 Bathroom In Bushwick - PRIVATE Backyard!,2017-03-10 18:10,newyork,6019090278,https://newyork.craigslist.org/brk/abo/6019090278.html,4.0,,3350.0,https://newyork.craigslist.org/reply/nyc/abo/6019090278,
12,"Newly renovated 4 bedroom apt New Utrecht Ave, Brooklyn, NY 11219",2017-03-10 18:10,newyork,5996536981,https://newyork.craigslist.org/brk/abo/5996536981.html,4.0,,3500.0,https://newyork.craigslist.org/reply/nyc/abo/5996536981,
13,AMSTERDAM IS CALLING. AVENUE THAT IS. TRUE 2 BR ALL NEW RENO,2017-03-10 18:09,newyork,6018947227,https://newyork.craigslist.org/mnh/abo/6018947227.html,2.0,,3295.0,https://newyork.craigslist.org/reply/nyc/abo/6018947227,
14,Lovely furnished 3 bed 2.5 bath townhome w/ parking minutes to NYC,2017-03-10 18:03,newyork,6038335175,https://newyork.craigslist.org/jsy/abo/6038335175.html,3.0,1600.0,3000.0,https://newyork.craigslist.org/reply/nyc/abo/6038335175,
15,NO FEE~BRAND NEW~TRUE 2 BED~PRIME LOCATION~IN UNIT W/D~GREAT DEAL!,2017-03-10 18:02,newyork,6033373013,https://newyork.craigslist.org/mnh/abo/6033373013.html,2.0,,3475.0,https://newyork.craigslist.org/reply/nyc/abo/6033373013,
16,"We just reduced the price ,Raised ranch with 1/2 acre of property",2017-03-10 17:56,newyork,6038407202,https://newyork.craigslist.org/wch/abo/6038407202.html,3.0,1700.0,3300.0,https://newyork.craigslist.org/reply/nyc/abo/6038407202,
17,LUXURY APT GYM ROOF DECK *WILLIAMSBURG* GRAND STA & KEAP ST-NO FEE!!,2017-03-10 17:52,newyork,6024204764,https://newyork.craigslist.org/brk/abo/6024204764.html,2.0,800.0,3450.0,https://newyork.craigslist.org/reply/nyc/abo/6024204764,
18,True 2 Bedrooms | NO FEE | W/D IN UNIT | Gut RENOVATED |,2017-03-10 17:50,newyork,6038294678,https://newyork.craigslist.org/mnh/abo/6038294678.html,2.0,,3295.0,https://newyork.craigslist.org/reply/nyc/abo/6038294678,
19,Beautiful Brownstone *apartment in the heart of Stuyvesant Heights.,2017-03-10 17:40,newyork,6032153994,https://newyork.craigslist.org/brk/abo/6032153994.html,3.0,,3080.0,https://newyork.craigslist.org/reply/nyc/abo/6032153994,
20,Gut renovation! Columbia university!,2017-03-10 17:36,newyork,6035219943,https://newyork.craigslist.org/mnh/abo/6035219943.html,3.0,,3200.0,https://newyork.craigslist.org/reply/nyc/abo/6035219943,
21,LARGE 3 BEDROOMS. BEAUTIFUL SPACE. GREAT LOCATION. ! No Fee !,2017-03-10 17:35,newyork,6038264825,https://newyork.craigslist.org/brk/abo/6038264825.html,3.0,,3195.0,https://newyork.craigslist.org/reply/nyc/abo/6038264825,
22,"2 bedroom - Gas Cooking, Covered Bike Storage, Indoor Garage Parking",2017-03-10 17:33,newyork,6038369127,https://newyork.craigslist.org/wch/abo/6038369127.html,2.0,,3500.0,https://newyork.craigslist.org/reply/nyc/abo/6038369127,
23,*BEDSTUY TRULY STUNNING 3BR-2BT w/LAUNDRY+ROOFTOP | PRIME LOCATION,2017-03-10 17:31,newyork,6010363677,https://newyork.craigslist.org/brk/abo/6010363677.html,3.0,,3500.0,https://newyork.craigslist.org/reply/nyc/abo/6010363677,
24,"2BR NO FEE Walls allowed, 24h Doorman, Rooftop Deck!",2017-03-10 17:28,newyork,6038297976,https://newyork.craigslist.org/mnh/abo/6038297976.html,2.0,730.0,3200.0,https://newyork.craigslist.org/reply/nyc/abo/6038297976,
25,NO FEE~NEWLY RENOVATED~TRUE 2 BED~PRIME UES~EXPOSED BRICK~IN UNIT W/D!,2017-03-10 17:28,newyork,6033300528,https://newyork.craigslist.org/mnh/abo/6033300528.html,2.0,,3150.0,https://newyork.craigslist.org/reply/nyc/abo/6033300528,
